No.        Matricula    Nombre          Ap. Paterno          Ao. Materno     Sexo       Posicion   Estado   Edad  Num. Cel  
2605       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2606       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2607       314779       ENRIQUE         CERVANTES            CABRERA         HOMBRE     Arquitect  MS         27    6461001601   
2608       314779       ENRIQUE         CERVANTES            CABRERA         HOMBRE     Arquitect  MS         27    6461001601   
2609       314779       ENRIQUE         CERVANTES            CABRERA         HOMBRE     Arquitect  MS         27    6461001601   
2610       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2611       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2612       314779       ENRIQUE         CERVANTES            CABRERA         HOMBRE     Arquitect  MS         27    6461001601   
2613       314779       ENRIQUE         CERVANTES            CABRERA         HOMBRE     Arquitect  MS         27    6461001601   
2614       314779       ENRIQUE         CERVANTES            CABRERA         HOMBRE     Arquitect  MS         27    6461001601   
2615       314779       ENRIQUE         CERVANTES            CABRERA         HOMBRE     Arquitect  MS         27    6461001601   
2616       314779       ENRIQUE         CERVANTES            CABRERA         HOMBRE     Arquitect  MS         27    6461001601   
2617       314779       ENRIQUE         CERVANTES            CABRERA         HOMBRE     Arquitect  MS         27    6461001601   
2618       314779       ENRIQUE         CERVANTES            CABRERA         HOMBRE     Arquitect  MS         27    6461001601   
2619       314779       ENRIQUE         CERVANTES            CABRERA         HOMBRE     Arquitect  MS         27    6461001601   
2620       324727       RAUL            ESPINOZA             MENDOZA         HOMBRE     DevSoft    BC         42    6461021629   
2621       324738       JAVIER          ARIAS                MENDEZ          HOMBRE     RepVInt    VZ         25    6461030602   
2622       324745       DANIEL          CASILLAS             QUINTERO        HOMBRE     EspERen    BC         27    6461007774   
2623       324748       VICTORIA        VEGA                 MACIAS          MUJER      ProfPrim   BC         27    6461008993   
2624       308286       CONSUELO        VASQUEZ              GUERRERO        MUJER      ProfPrim   ZS         44    6461008058   
2625       324768       CARMEN          CAMACHO              BELTRAN         MUJER      TecSup     QR         40    6461001819   
2626       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2627       324825       VICTORIA        VALDES               HIDALGO         MUJER      AsServ     MN         21    6461030172   
2628       310655       PILAR           GARZA                FLORES          MUJER      EspRRHH    NL         23    6461023008   
2629       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2630       301897       ISRAEL          ROLDAN               SERRANO         HOMBRE     ChefEje    MS         43    6461008658   
2631       324843       ANA             BARRIOS              HERRERA         MUJER      GteProj    BC         35    6461014099   
2632       308836       SILVIA          MUNGUIA              CABRERA         MUJER      EspLog     NT         25    6461000565   
2633       324861       SOFIA           SOLANO               GUZMAN          MUJER      DevSoft    DF         33    6461021978   
2634       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2635       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2636       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2637       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2638       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2639       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2640       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2641       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2642       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2643       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2644       328162       ALBERTO         CASTILLO             LEON            HOMBRE     GteProj    OC         43    6461004600   
2645       325014       MARIO           VEGA                 MACIEL          HOMBRE     TrabSoc    MN         26    6461027056   
2646       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2647       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2648       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2649       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2650       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2651       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2652       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2653       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2654       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2655       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2656       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2657       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2658       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2659       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2660       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2661       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2662       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2663       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2664       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2665       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2666       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2667       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2668       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2669       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2670       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2671       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2672       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2673       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2674       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2675       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2676       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2677       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2678       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2679       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2680       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2681       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2682       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2683       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2684       328162       ALBERTO         CASTILLO             LEON            HOMBRE     GteProj    OC         43    6461004600   
2685       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2686       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2687       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2688       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2689       314779       ENRIQUE         CERVANTES            CABRERA         HOMBRE     Arquitect  MS         27    6461001601   
2690       314779       ENRIQUE         CERVANTES            CABRERA         HOMBRE     Arquitect  MS         27    6461001601   
2691       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2692       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2693       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2694       325455       LUIS            ROMAN                OSORIO          HOMBRE     EspLog     GR         48    6461025028   
2695       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2696       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2697       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2698       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2699       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2700       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2701       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2702       301616       SOFIA           MIRANDA              DELGADO         MUJER      ProfPrim   HG         19    6461020533   
2703       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2704       325515       RAQUEL          RIOS                 SILVA           MUJER      Traduct    QR         18    6461020310   
2705       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2706       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2707       321166       MIGUEL          MERCADO              MALDONADO       HOMBRE     DisUX      CH         46    6461032541   
2708       320571       CLARA           GARZA                CRUZ            MUJER      MedGen     CL         27    6461025025   
2709       325610       CLARA           GUERRERO             ROLDAN          MUJER      ProfPrim   NL         48    6461003820   
2710       325620       NATALIA         OSORIO               MACIAS          MUJER      Contado    MS         22    6461017717   
2711       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2712       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2713       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2714       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2715       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2716       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2717       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2718       314779       ENRIQUE         CERVANTES            CABRERA         HOMBRE     Arquitect  MS         27    6461001601   
2719       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2720       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2721       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2722       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2723       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2724       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2725       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2726       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2727       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2728       320571       CLARA           GARZA                CRUZ            MUJER      MedGen     CL         27    6461025025   
2729       320571       CLARA           GARZA                CRUZ            MUJER      MedGen     CL         27    6461025025   
2730       314779       ENRIQUE         CERVANTES            CABRERA         HOMBRE     Arquitect  MS         27    6461001601   
2731       314779       ENRIQUE         CERVANTES            CABRERA         HOMBRE     Arquitect  MS         27    6461001601   
2732       314779       ENRIQUE         CERVANTES            CABRERA         HOMBRE     Arquitect  MS         27    6461001601   
2733       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2734       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2735       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2736       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2737       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2738       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2739       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2740       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2741       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2742       314779       ENRIQUE         CERVANTES            CABRERA         HOMBRE     Arquitect  MS         27    6461001601   
2743       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2744       314779       ENRIQUE         CERVANTES            CABRERA         HOMBRE     Arquitect  MS         27    6461001601   
2745       314779       ENRIQUE         CERVANTES            CABRERA         HOMBRE     Arquitect  MS         27    6461001601   
2746       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2747       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2748       314779       ENRIQUE         CERVANTES            CABRERA         HOMBRE     Arquitect  MS         27    6461001601   
2749       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2750       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2751       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2752       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2753       314779       ENRIQUE         CERVANTES            CABRERA         HOMBRE     Arquitect  MS         27    6461001601   
2754       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2755       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2756       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2757       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2758       314779       ENRIQUE         CERVANTES            CABRERA         HOMBRE     Arquitect  MS         27    6461001601   
2759       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2760       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2761       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2762       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2763       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2764       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2765       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2766       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2767       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2768       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2769       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2770       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2771       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2772       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2773       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2774       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2775       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2776       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2777       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2778       328162       ALBERTO         CASTILLO             LEON            HOMBRE     GteProj    OC         43    6461004600   
2779       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2780       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2781       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2782       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2783       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2784       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2785       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2786       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2787       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2788       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2789       314779       ENRIQUE         CERVANTES            CABRERA         HOMBRE     Arquitect  MS         27    6461001601   
2790       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2791       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2792       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2793       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2794       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2795       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2796       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2797       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2798       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2799       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2800       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2801       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2802       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2803       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2804       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2805       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2806       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2807       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2808       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2809       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2810       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2811       314779       ENRIQUE         CERVANTES            CABRERA         HOMBRE     Arquitect  MS         27    6461001601   
2812       314779       ENRIQUE         CERVANTES            CABRERA         HOMBRE     Arquitect  MS         27    6461001601   
2813       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2814       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2815       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2816       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2817       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2818       314779       ENRIQUE         CERVANTES            CABRERA         HOMBRE     Arquitect  MS         27    6461001601   
2819       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2820       314779       ENRIQUE         CERVANTES            CABRERA         HOMBRE     Arquitect  MS         27    6461001601   
2821       314779       ENRIQUE         CERVANTES            CABRERA         HOMBRE     Arquitect  MS         27    6461001601   
2822       317288       MARTA           SOLIS                FERNANDEZ       MUJER      Contado    PL         38    6461000219   
2823       314779       ENRIQUE         CERVANTES            CABRERA         HOMBRE     Arquitect  MS         27    6461001601   
2824       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2825       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2826       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2827       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2828       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2829       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2830       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2831       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2832       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2833       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2834       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2835       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2836       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2837       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2838       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2839       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2840       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2841       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2842       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2843       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2844       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2845       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2846       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2847       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2848       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2849       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2850       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2851       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2852       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2853       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2854       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2855       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2856       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2857       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2858       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2859       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2860       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2861       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2862       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2863       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2864       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2865       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2866       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2867       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2868       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2869       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2870       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2871       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2872       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2873       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2874       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2875       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
2876       331399       ALEJANDRO       IGLESIAS             ARIAS           HOMBRE     RepVInt    BC         33    6461010412   
